"ITTER107","Territorio","TIPO_DATO7","Indicatori trasporto aereo","ARRIVO_PARTENZA","Arrivo-Partenza                  ","AEROPORTI","Aeroporti ","SERVIZIO_AEREO_TIPO","Tipo di servizio aereo","ISO","Nazionalità vettore","ISO_OD","Origine / Destinazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",711,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",39518,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018","2018",25,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q2","T2-2018",13,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q1","T1-2018",4,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q4","T4-2018",1,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2018-Q3","T3-2018",7,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019","2019",232,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q1","T1-2019",209,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q2","T2-2019",22,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q4","T4-2019",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2019-Q3","T3-2019",1,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q2","T2-2020",0,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ALL","Totale","WORLD","Mondo","WORLD","Mondo","2020-Q1","T1-2020",710,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","PSR","Pescara ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",183711,,
"IT","Italia","PASS","passeggeri trasportati","AR","arrivi","PSR","Pescara ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2019","2019",194361,,
"IT","Italia","T","merce e posta trasportate - tonnellate","AR","arrivi","PSR","Pescara ","ITLSH","linea internazionali","WORLD","Mondo","WRL_X_ITA","Paesi esteri","2018","2018",25,,
